account_id,name,industry,employee_count,arr,region,owner_id,created_at
700,Zenith Enterprises,Transportation,497,34984,North America,12,2023-09-13T00:00:00
701,Vanguard Enterprises,Education,1267,228365,EMEA,4,2023-11-03T00:00:00
702,Pinnacle Group,Technology,32805,135994,LATAM,2,2023-06-22T00:00:00
703,Optima Platforms,Technology,1631,129436,North America,11,2020-05-11T00:00:00
704,Vanguard Technologies,Professional Services,,47448,EMEA,7,2020-07-12T00:00:00
705,Atlas Services,,1182,226804,LATAM,12,2020-05-11T00:00:00
706,Vertex Software,Telecommunications,76,34086,,12,2020-11-08T00:00:00
707,Vanguard Technologies,,78,13935,North America,4,2022-11-20T00:00:00
708,Atlas Holdings,Financial Services,,186021,LATAM,16,2024-12-28T00:00:00
709,Pinnacle Group,Technology,143,34357,North America,2,2021-05-04T00:00:00
710,Pinnacle Labs,Transportation,1822,159596,APAC,6,2024-06-14T00:00:00
711,Vanguard Networks,Technology,129,45919,North America,10,2023-03-22T00:00:00
712,Synergy Solutions,Telecommunications,135,49506,LATAM,15,2024-12-27T00:00:00
713,Quantum Group,Government,,232439,EMEA,10,2022-03-24T00:00:00
714,Zenith Technologies,Media & Entertainment,106,4485,EMEA,7,2024-03-09T00:00:00
715,Global Enterprises,Healthcare,284,186947,LATAM,15,2024-12-03T00:00:00
716,Nexus Networks,Professional Services,115,22995,APAC,15,2024-12-09T00:00:00
717,Nexus Inc,Professional Services,77,7666,APAC,16,2024-11-16T00:00:00
718,Optima Inc,Manufacturing,41,47473,APAC,10,2024-11-05T00:00:00
719,Acme Digital,Manufacturing,43356,1798046,EMEA,3,2022-10-12T00:00:00
720,Pinnacle Networks,Manufacturing,46397,204264,EMEA,12,2023-09-04T00:00:00
721,Nova Corp,Manufacturing,145,17629,North America,6,2023-04-25T00:00:00
722,Horizon Networks,Manufacturing,1063,243894,North America,11,2023-11-15T00:00:00
723,Apex Software,Telecommunications,24365,209472,APAC,2,2022-01-09T00:00:00
724,Fusion Inc,Technology,87,15867,LATAM,13,2021-12-20T00:00:00
725,Vanguard Enterprises,Transportation,125,37118,EMEA,4,2020-10-30T00:00:00
726,Apex Corp,Government,41,25115,EMEA,10,2022-11-11T00:00:00
727,Quantum Platforms,,119,41161,EMEA,15,2024-09-20T00:00:00
728,Global Digital,Media & Entertainment,180,40360,APAC,5,2021-06-13T00:00:00
729,Elevate Corp,Government,22,10976,LATAM,10,2021-03-08T00:00:00
730,Elevate Enterprises,Energy,121,49066,North America,7,2023-07-06T00:00:00
731,Acme Enterprises,Telecommunications,788,27325,LATAM,7,2021-06-22T00:00:00
732,Vanguard Holdings,Technology,99,47741,EMEA,9,2022-11-16T00:00:00
733,Summit Holdings,Technology,137,19570,APAC,12,2022-09-15T00:00:00
734,Horizon Group,Technology,21,46950,LATAM,13,2023-04-29T00:00:00
735,Nova Labs,Energy,1709,78296,LATAM,4,2022-01-07T00:00:00
736,Horizon Dynamics,Telecommunications,32946,1433705,APAC,2,2024-06-20T00:00:00
737,Atlas Solutions,Healthcare,96,1346,EMEA,11,2024-04-03T00:00:00
738,Velocity Group,Professional Services,38664,1958027,,12,2020-08-19T00:00:00
739,Velocity Corp,Transportation,148,16379,LATAM,1,2024-08-24T00:00:00
740,Optima Labs,Transportation,173,33533,LATAM,11,2024-02-16T00:00:00
741,Apex Corp,Healthcare,19,31127,North America,4,2020-04-11T00:00:00
742,Elevate Technologies,Telecommunications,25,11737,LATAM,7,2020-12-22T00:00:00
743,Atlas Digital,Media & Entertainment,114,13197,North America,12,2021-11-21T00:00:00
744,Synergy Systems,Energy,8286,707794,APAC,2,2024-01-30T00:00:00
745,Vanguard Software,Energy,1667,39736,EMEA,16,2024-09-08T00:00:00
746,Zenith Inc,Education,7429,431773,APAC,15,2024-10-25T00:00:00
747,Elevate Services,Energy,323,242453,North America,10,2024-03-21T00:00:00
748,Apex Group,Technology,97,22663,North America,16,2024-05-20T00:00:00
749,Global Labs,Healthcare,1688,110032,EMEA,12,2020-06-19T00:00:00
750,Vanguard Systems,Technology,26,15989,EMEA,2,2023-08-08T00:00:00
751,Apex Partners,Media & Entertainment,,205414,APAC,6,2020-01-25T00:00:00
752,Nexus Partners,Transportation,43,1573,North America,6,2024-01-27T00:00:00
753,Velocity Technologies,Education,23,35832,EMEA,6,2021-05-19T00:00:00
754,Pacific Solutions,Energy,137,40123,APAC,13,2023-02-13T00:00:00
755,Atlas Holdings,Retail,632,233962,LATAM,2,2022-09-07T00:00:00
756,Optima Services,Energy,1304,148691,LATAM,7,2023-09-12T00:00:00
757,Acme Analytics,Government,96,9739,EMEA,13,2020-04-25T00:00:00
758,Zenith Group,Energy,81,19575,North America,6,2020-07-26T00:00:00
759,Atlas Dynamics,Transportation,1366,214301,LATAM,6,2023-04-20T00:00:00
760,Pacific Analytics,Education,193,48455,LATAM,9,2021-01-31T00:00:00
761,Zenith Enterprises,Financial Services,,10069,APAC,16,2024-11-12T00:00:00
762,Pinnacle Enterprises,Government,187,10461,APAC,7,2020-08-13T00:00:00
763,Pinnacle Dynamics,Transportation,38,32188,APAC,12,2022-11-10T00:00:00
764,Global Inc,Financial Services,1758,82905,EMEA,11,2024-06-07T00:00:00
765,Velocity Partners,Professional Services,1035,222648,,13,2024-07-07T00:00:00
766,Fusion Systems,Technology,220,217680,APAC,9,2021-10-14T00:00:00
767,Pinnacle Inc,Government,172,15184,North America,5,2021-10-31T00:00:00
768,Pacific Labs,Financial Services,,7716,LATAM,13,2020-09-17T00:00:00
769,Summit Labs,Financial Services,1273,53684,EMEA,2,2020-10-17T00:00:00
770,Synergy Technologies,Retail,99,48719,North America,13,2021-03-23T00:00:00
771,Vanguard Dynamics,Government,63,10886,EMEA,4,2023-07-26T00:00:00
772,Global Inc,Professional Services,178,16621,North America,4,2021-09-27T00:00:00
773,Fusion Partners,Professional Services,39735,1815187,,5,2024-03-11T00:00:00
774,Catalyst Technologies,Financial Services,95,3100,North America,11,2024-10-23T00:00:00
775,Zenith Services,Financial Services,17,7138,APAC,1,2022-11-04T00:00:00
776,Quantum Dynamics,Transportation,1089,38108,LATAM,16,2024-12-19T00:00:00
777,Atlas Platforms,Government,17,3290,EMEA,5,2020-09-30T00:00:00
778,Pacific Analytics,Technology,60,645,APAC,12,2020-06-23T00:00:00
779,Catalyst Analytics,Transportation,48505,1220774,EMEA,6,2022-02-04T00:00:00
780,Fusion Dynamics,Telecommunications,37032,1090621,APAC,13,2021-06-15T00:00:00
781,Vanguard Dynamics,Manufacturing,1923,98518,EMEA,1,2021-04-21T00:00:00
782,Pacific Platforms,Telecommunications,75,41096,EMEA,16,2024-05-01T00:00:00
783,Acme Software,Manufacturing,30,11323,APAC,4,2022-02-26T00:00:00
784,Synergy Systems,Telecommunications,997,107750,LATAM,12,2022-11-19T00:00:00
785,Velocity Holdings,Retail,1953,174046,EMEA,9,2023-09-17T00:00:00
786,Catalyst Corp,Telecommunications,1116,233023,EMEA,1,2022-08-22T00:00:00
787,Velocity Corp,Education,955,88475,North America,11,2022-03-18T00:00:00
788,Acme Solutions,Manufacturing,96,22080,North America,15,2024-08-31T00:00:00
789,Acme Inc,Retail,24,26821,North America,8,2023-12-21T00:00:00
790,Summit Solutions,Government,35440,886356,North America,6,2022-11-21T00:00:00
791,Acme Solutions,Financial Services,526,136033,APAC,4,2020-03-06T00:00:00
792,Nova Solutions,Transportation,117,40295,North America,9,2020-01-26T00:00:00
793,Zenith Holdings,Media & Entertainment,99,21670,EMEA,12,2022-03-11T00:00:00
794,Vanguard Networks,Telecommunications,144,35218,APAC,4,2023-06-30T00:00:00
795,Atlas Solutions,Manufacturing,28513,405090,North America,7,2024-11-30T00:00:00
796,Summit Dynamics,Healthcare,29,21287,North America,2,2024-02-25T00:00:00
797,Atlas Group,Financial Services,83,38211,EMEA,8,2023-08-22T00:00:00
798,Synergy Solutions,Retail,1421,68344,North America,7,2024-07-01T00:00:00
799,Global Networks,Technology,43,6637,North America,9,2023-06-24T00:00:00
800,Global Systems,Manufacturing,,2847,EMEA,14,2024-06-02T00:00:00
801,Nexus Analytics,Education,152,45500,,1,2024-09-25T00:00:00
802,Atlas Corp,Professional Services,147,24555,APAC,9,2023-11-15T00:00:00
803,Synergy Analytics,Telecommunications,1978,119999,LATAM,16,2024-04-26T00:00:00
804,Quantum Software,Healthcare,,43338,APAC,14,2023-01-10T00:00:00
805,Elevate Partners,Technology,108,5037,North America,7,2024-06-05T00:00:00
806,Atlas Services,Telecommunications,182,14010,APAC,14,2023-10-09T00:00:00
807,Pinnacle Software,Energy,154,24756,APAC,11,2024-07-29T00:00:00
808,Nexus Group,Telecommunications,1718,36786,EMEA,13,2020-02-09T00:00:00
809,Synergy Systems,Financial Services,91,21863,EMEA,1,2020-04-13T00:00:00
810,Velocity Analytics,Transportation,410,26235,EMEA,1,2022-12-24T00:00:00
811,Summit Partners,Transportation,199,49144,North America,15,2024-06-14T00:00:00
812,Pinnacle Platforms,Financial Services,135,16169,North America,14,2020-07-11T00:00:00
813,Pinnacle Group,Technology,198,4175,LATAM,15,2024-02-12T00:00:00
814,Elevate Software,Financial Services,257,121300,EMEA,2,2021-03-31T00:00:00
815,Nova Systems,Technology,1331,221771,APAC,2,2024-08-05T00:00:00
816,Nexus Partners,Retail,46997,1283068,APAC,8,2020-08-29T00:00:00
817,Nexus Analytics,Education,1113,128808,APAC,5,2021-10-25T00:00:00
818,Pacific Digital,Professional Services,286,214321,North America,1,2020-07-18T00:00:00
819,Apex Platforms,Government,141,552,North America,14,2024-12-23T00:00:00
820,Vanguard Enterprises,Healthcare,,17739,EMEA,6,2023-02-03T00:00:00
821,Catalyst Enterprises,Transportation,133,47675,APAC,13,2021-12-03T00:00:00
822,Pacific Technologies,Manufacturing,107,45742,North America,16,2024-12-30T00:00:00
823,Velocity Labs,Media & Entertainment,1105,157802,LATAM,8,2024-10-21T00:00:00
824,Synergy Inc,Manufacturing,1641,171909,EMEA,11,2024-08-24T00:00:00
825,Summit Corp,Professional Services,183,-4899,,13,2023-09-20T00:00:00
826,Atlas Analytics,Energy,122,-27343,APAC,13,2022-05-06T00:00:00
827,Atlas Networks,Professional Services,1117,42168,North America,12,2024-06-14T00:00:00
828,Apex Labs,Professional Services,34,36171,EMEA,7,2024-02-02T00:00:00
829,Nexus Holdings,Transportation,625,160800,,16,2024-01-02T00:00:00
830,Pacific Enterprises,Retail,24258,1256460,North America,13,2023-08-28T00:00:00
831,Elevate Holdings,Education,19125,880777,LATAM,1,2022-08-10T00:00:00
832,Optima Digital,Retail,133,11977,EMEA,9,2022-08-20T00:00:00
833,Pinnacle Software,Media & Entertainment,680,53657,,15,2024-08-04T00:00:00
834,Elevate Analytics,Manufacturing,33897,1961250,EMEA,13,2020-02-01T00:00:00
835,Atlas Holdings,Energy,114,32513,EMEA,13,2022-12-06T00:00:00
836,Summit Analytics,Government,69,39667,LATAM,7,2024-06-12T00:00:00
837,Pinnacle Systems,Financial Services,4855,1696561,LATAM,2,2024-03-25T00:00:00
838,Catalyst Digital,Media & Entertainment,79,10141,North America,16,2024-08-15T00:00:00
839,Elevate Enterprises,Energy,1672,167634,,9,2024-11-20T00:00:00
840,Vanguard Systems,Transportation,70,19544,,4,2022-02-25T00:00:00
841,Pacific Inc,Technology,199,6721,,9,2021-09-21T00:00:00
842,Quantum Software,Education,856,204331,EMEA,4,2022-12-14T00:00:00
843,Vanguard Corp,Transportation,150,19629,APAC,6,2024-01-12T00:00:00
844,Nova Systems,,29779,425730,EMEA,2,2023-04-27T00:00:00
845,Pacific Dynamics,Professional Services,15644,1667926,EMEA,1,2020-04-05T00:00:00
846,Zenith Software,Energy,1587,151380,North America,5,2023-11-20T00:00:00
847,Nexus Group,Education,1712,129606,APAC,13,2020-08-15T00:00:00
848,Horizon Networks,Financial Services,634,167559,North America,2,2024-12-09T00:00:00
849,Synergy Networks,Financial Services,1794,152328,EMEA,3,2024-01-28T00:00:00
850,Nexus Dynamics,Technology,1367,106050,North America,5,2024-07-20T00:00:00
851,Velocity Networks,Healthcare,153,4655,North America,7,2022-03-20T00:00:00
852,Synergy Group,Retail,1492,32762,North America,9,2023-11-29T00:00:00
853,Zenith Dynamics,Financial Services,1836,-190252,,1,2024-03-09T00:00:00
854,Pinnacle Systems,,65,12163,North America,7,2021-01-29T00:00:00
855,Pinnacle Software,Transportation,1669,51717,APAC,2,2023-10-01T00:00:00
856,Vertex Digital,Telecommunications,140,-23900,North America,5,2020-05-20T00:00:00
857,Quantum Corp,Media & Entertainment,195,14360,North America,15,2024-04-29T00:00:00
858,Atlas Enterprises,Transportation,119,49362,EMEA,4,2024-01-11T00:00:00
859,Pacific Analytics,Financial Services,,16241,EMEA,5,2020-03-26T00:00:00
860,Pacific Partners,Transportation,1982,161042,EMEA,16,2024-09-05T00:00:00
861,Nexus Platforms,Professional Services,27,18540,APAC,4,2020-11-17T00:00:00
862,Apex Systems,,38,10723,North America,5,2020-12-09T00:00:00
863,Apex Platforms,Transportation,47538,399232,EMEA,6,2024-06-04T00:00:00
864,Acme Group,Transportation,67,3904,North America,9,2021-11-11T00:00:00
865,Apex Corp,Manufacturing,148,37984,North America,10,2024-06-15T00:00:00
866,Velocity Digital,Financial Services,1090,49879,APAC,13,2024-07-18T00:00:00
867,Velocity Group,Healthcare,4103,757780,LATAM,11,2022-04-08T00:00:00
868,Zenith Group,Retail,237,151940,APAC,12,2023-11-09T00:00:00
869,Apex Group,Government,1607,20787,EMEA,10,2024-04-03T00:00:00
870,Vanguard Systems,Government,883,216735,APAC,10,2022-12-30T00:00:00
871,Quantum Group,Retail,61,43366,EMEA,10,2020-01-07T00:00:00
872,Summit Holdings,Healthcare,1181,146640,North America,16,2024-10-23T00:00:00
873,Pinnacle Services,Retail,49565,1003630,,3,2020-02-28T00:00:00
874,Atlas Group,Retail,95,38799,LATAM,6,2023-07-19T00:00:00
875,Synergy Analytics,Transportation,42342,575715,APAC,1,2020-04-19T00:00:00
876,Nexus Analytics,Telecommunications,762,237908,APAC,14,2022-04-20T00:00:00
877,Nova Inc,Transportation,84,18612,APAC,16,2024-11-26T00:00:00
878,Horizon Labs,Healthcare,148,42579,North America,13,2024-02-16T00:00:00
879,Summit Digital,Energy,836,176580,North America,4,2024-07-19T00:00:00
880,Horizon Inc,Retail,61,29516,LATAM,13,2023-05-02T00:00:00
881,Synergy Inc,,638,90870,EMEA,9,2022-02-22T00:00:00
882,Pinnacle Analytics,,64,44432,EMEA,16,2024-08-08T00:00:00
883,Vanguard Corp,Financial Services,147,18736,APAC,7,2024-01-02T00:00:00
884,Global Partners,Retail,20,41236,LATAM,11,2022-04-02T00:00:00
885,Pinnacle Inc,Transportation,48203,919058,LATAM,3,2020-03-25T00:00:00
886,Atlas Inc,Professional Services,168,36762,North America,14,2024-03-25T00:00:00
887,Summit Corp,Government,87,17357,EMEA,16,2024-12-31T00:00:00
888,Zenith Digital,Energy,89,31519,LATAM,3,2022-08-30T00:00:00
889,Horizon Solutions,Media & Entertainment,18200,1372969,LATAM,13,2022-10-17T00:00:00
890,Zenith Software,Transportation,137,27895,APAC,13,2024-05-02T00:00:00
891,Pacific Systems,Transportation,414,124995,EMEA,16,2024-06-19T00:00:00
892,Vanguard Dynamics,Technology,46,39109,EMEA,12,2023-11-25T00:00:00
893,Summit Networks,Media & Entertainment,48,19855,EMEA,5,2023-11-10T00:00:00
894,Quantum Software,Government,66,36414,North America,5,2020-11-10T00:00:00
895,Synergy Services,Retail,30924,441669,North America,6,2022-08-23T00:00:00
896,Nexus Enterprises,Energy,68,33788,APAC,3,2021-04-06T00:00:00
897,Catalyst Partners,Media & Entertainment,38453,679255,APAC,13,2024-02-14T00:00:00
898,Velocity Digital,Energy,54,-1181,LATAM,6,2022-09-29T00:00:00
899,Global Solutions,Energy,1967,77412,North America,1,2022-10-03T00:00:00
900,Horizon Networks,Telecommunications,194,28214,APAC,7,2021-10-12T00:00:00
901,Summit Analytics,Technology,378,216037,North America,14,2024-06-20T00:00:00
902,Fusion Systems,Manufacturing,15,5991,APAC,14,2022-01-25T00:00:00
903,Apex Networks,Manufacturing,1556,216342,EMEA,1,2021-04-18T00:00:00
904,Optima Holdings,Energy,518,64494,LATAM,1,2020-07-05T00:00:00
905,Nova Digital,Retail,186,38825,APAC,16,2024-04-02T00:00:00
906,Vertex Enterprises,Telecommunications,880,206321,North America,3,2020-10-06T00:00:00
907,Vanguard Holdings,Technology,659,120523,LATAM,3,2024-03-06T00:00:00
908,Atlas Analytics,,1101,132625,APAC,4,2021-09-13T00:00:00
909,Pinnacle Solutions,Media & Entertainment,76,3697,,5,2024-08-21T00:00:00
910,Pinnacle Digital,Professional Services,612,35077,EMEA,10,2020-09-03T00:00:00
911,Global Solutions,Government,171,23562,,4,2024-03-20T00:00:00
912,Summit Analytics,Professional Services,53,21461,North America,13,2022-10-08T00:00:00
913,Velocity Networks,Financial Services,,170628,LATAM,13,2023-04-30T00:00:00
914,Quantum Networks,Technology,34,12290,LATAM,5,2022-10-30T00:00:00
915,Pacific Holdings,Transportation,757,72809,LATAM,9,2024-01-12T00:00:00
916,Synergy Inc,Energy,1821,114072,LATAM,9,2022-06-20T00:00:00
917,Fusion Networks,Transportation,1887,154006,,9,2024-06-13T00:00:00
918,Nexus Holdings,Professional Services,84,31699,EMEA,16,2024-11-14T00:00:00
919,Nexus Holdings,Media & Entertainment,1602,100148,LATAM,15,2024-07-27T00:00:00
920,Fusion Enterprises,Technology,59,3132,North America,4,2021-06-05T00:00:00
921,Global Labs,Education,33,-13065,APAC,14,2024-10-12T00:00:00
922,Acme Corp,Government,1765,199220,North America,7,2023-02-13T00:00:00
923,Apex Platforms,Financial Services,143,17700,LATAM,13,2022-11-22T00:00:00
924,Nexus Group,Education,162,11041,LATAM,16,2024-07-26T00:00:00
925,Zenith Technologies,Manufacturing,147,42718,APAC,14,2022-08-14T00:00:00
926,Summit Digital,Retail,83,13758,LATAM,13,2021-08-17T00:00:00
927,Catalyst Systems,Retail,28,49507,EMEA,14,2022-03-02T00:00:00
928,Quantum Inc,Education,86,21272,EMEA,13,2023-10-23T00:00:00
929,Global Networks,Technology,1631,103169,LATAM,2,2022-07-18T00:00:00
930,Optima Corp,Transportation,178,17079,North America,7,2021-07-10T00:00:00
931,Atlas Analytics,Transportation,193,15413,EMEA,7,2024-11-18T00:00:00
932,Synergy Corp,Energy,20,10096,LATAM,16,2024-03-08T00:00:00
933,Nova Technologies,Telecommunications,636,162566,APAC,6,2024-05-16T00:00:00
934,Apex Technologies,Transportation,109,46704,,14,2024-06-28T00:00:00
935,Synergy Holdings,Manufacturing,1819,70446,APAC,14,2022-12-05T00:00:00
936,Summit Networks,Technology,126,33887,North America,6,2023-01-27T00:00:00
937,Elevate Technologies,Media & Entertainment,156,-39087,North America,6,2020-08-09T00:00:00
938,Global Dynamics,Professional Services,1558,147016,LATAM,4,2023-04-30T00:00:00
939,Global Holdings,Technology,127,22426,North America,2,2024-03-20T00:00:00
940,Vertex Inc,Energy,41413,1218645,EMEA,8,2021-11-05T00:00:00
941,Vertex Analytics,Manufacturing,40489,369722,LATAM,13,2022-04-28T00:00:00
942,Vanguard Corp,Telecommunications,1432,144131,EMEA,1,2022-01-19T00:00:00
943,Atlas Group,Financial Services,62,38680,North America,15,2024-12-25T00:00:00
944,Acme Networks,Financial Services,1944,160648,LATAM,16,2024-08-02T00:00:00
945,Global Systems,,,42862,LATAM,13,2023-07-07T00:00:00
946,Vanguard Group,Telecommunications,738,161899,APAC,13,2024-05-13T00:00:00
947,Fusion Inc,Media & Entertainment,36,10078,APAC,1,2024-07-17T00:00:00
948,Quantum Corp,Transportation,70,46567,EMEA,15,2024-12-25T00:00:00
949,Quantum Holdings,Transportation,1700,174809,APAC,10,2020-07-03T00:00:00
950,Fusion Enterprises,Technology,808,17307,LATAM,4,2022-10-09T00:00:00
951,Catalyst Analytics,Professional Services,215,218019,LATAM,13,2023-11-10T00:00:00
952,Optima Platforms,Media & Entertainment,35,23693,LATAM,11,2024-10-05T00:00:00
953,Zenith Holdings,Professional Services,1141,49038,APAC,3,2023-02-04T00:00:00
954,Nova Enterprises,Media & Entertainment,108,18330,LATAM,12,2020-04-03T00:00:00
955,Catalyst Holdings,Energy,99,45432,EMEA,6,2023-07-10T00:00:00
956,Velocity Solutions,Technology,37367,1334294,EMEA,8,2022-09-12T00:00:00
957,Quantum Platforms,Professional Services,1134,74400,LATAM,7,2023-11-16T00:00:00
958,Horizon Partners,Manufacturing,172,29106,North America,5,2023-11-16T00:00:00
959,Catalyst Inc,Telecommunications,3542,1118672,North America,5,2020-11-11T00:00:00
960,Catalyst Labs,Manufacturing,36452,1580717,APAC,10,2023-10-02T00:00:00
961,Global Dynamics,Government,878,146614,APAC,9,2022-06-18T00:00:00
962,Vertex Digital,Transportation,31,5275,EMEA,16,2024-03-04T00:00:00
963,Quantum Systems,Education,74,35898,North America,8,2024-02-12T00:00:00
964,Fusion Inc,Financial Services,144,7517,EMEA,13,2020-07-25T00:00:00
965,Zenith Systems,Government,158,16778,APAC,7,2023-05-31T00:00:00
966,Fusion Platforms,Media & Entertainment,20669,782613,APAC,10,2020-07-17T00:00:00
967,Zenith Analytics,Energy,130,7930,LATAM,8,2024-11-30T00:00:00
968,Horizon Inc,Retail,108,27964,EMEA,2,2021-10-08T00:00:00
969,Apex Labs,Energy,1699,166850,EMEA,14,2022-04-16T00:00:00
970,Catalyst Partners,Transportation,979,116002,North America,16,2024-12-22T00:00:00
971,Elevate Holdings,Financial Services,38,15882,APAC,2,2022-06-26T00:00:00
972,Nexus Systems,Energy,108,18907,North America,5,2023-07-24T00:00:00
973,Zenith Labs,Manufacturing,172,19950,LATAM,4,2020-01-25T00:00:00
974,Zenith Digital,,796,104135,APAC,8,2023-10-20T00:00:00
975,Optima Systems,Financial Services,31,47810,APAC,13,2021-09-27T00:00:00
976,Summit Platforms,,630,-15999,North America,4,2024-06-14T00:00:00
977,Fusion Digital,Energy,46753,767340,North America,2,2023-02-16T00:00:00
978,Horizon Corp,Financial Services,1676,106730,LATAM,7,2021-10-12T00:00:00
979,Synergy Corp,Media & Entertainment,63,3818,EMEA,4,2022-04-06T00:00:00
980,Summit Technologies,Media & Entertainment,36,24079,,13,2021-09-18T00:00:00
981,Nova Networks,Transportation,165,39555,North America,4,2021-03-08T00:00:00
982,Vertex Group,Technology,112,2252,North America,15,2024-11-14T00:00:00
983,Optima Holdings,Government,9264,783039,EMEA,1,2023-04-26T00:00:00
984,Pacific Dynamics,Media & Entertainment,81,17939,,5,2022-12-09T00:00:00
985,Vanguard Dynamics,Healthcare,358,219128,North America,15,2024-05-06T00:00:00
986,Nexus Partners,Education,1396,243529,LATAM,9,2022-05-22T00:00:00
987,Vertex Corp,Transportation,1432,179546,LATAM,1,2023-03-01T00:00:00
988,Apex Enterprises,Energy,101,14289,LATAM,5,2023-08-12T00:00:00
989,Horizon Networks,Financial Services,47,44916,LATAM,10,2022-05-08T00:00:00
990,Catalyst Networks,Energy,179,43399,APAC,6,2020-02-15T00:00:00
991,Horizon Inc,,92,30851,APAC,13,2024-07-24T00:00:00
992,Nexus Solutions,Manufacturing,200,47219,APAC,9,2022-05-17T00:00:00
993,Horizon Holdings,Education,170,19862,LATAM,8,2024-10-25T00:00:00
994,Fusion Analytics,Education,1180,-63115,North America,5,2024-09-20T00:00:00
995,Acme Corp,Transportation,18,37093,APAC,9,2023-02-07T00:00:00
996,Quantum Enterprises,Manufacturing,84,8163,North America,5,2024-10-22T00:00:00
997,Apex Systems,Retail,115,32245,North America,13,2023-04-26T00:00:00
998,Fusion Group,Retail,197,29497,North America,14,2024-02-13T00:00:00
999,Elevate Corp,Media & Entertainment,28070,1690550,EMEA,16,2024-10-18T00:00:00
1000,Catalyst Inc,Manufacturing,117,18587,EMEA,16,2024-01-17T00:00:00
